0.0042472,0.075613,0.0046829,0.0028646,0.0061323,0.010014,0.0097002,0.020039,0.0021895,0.0029182,0.0030034,0.013415,0.0073848,0.014664,0.0040135,0.0018847,1.1457e-05,1.2928e-05,1.1263e-05,1.2901e-05,1.2792e-05,1.1562e-05,1.2422e-05,1.16e-05,1.1169e-05,1.175e-05,1.1315e-05,1.2566e-05,1.1369e-05,1.0712e-05,1.0991e-05,1.3134e-05,1.172e-05,1.136e-05,1.2752e-05,1.0693e-05,1.2457e-05,1.2364e-05,1.0961e-05,1.1776e-05,1.1089e-05,1.1812e-05,1.2297e-05,1.2854e-05,1.1073e-05,1.1845e-05,1.1704e-05,1.1296e-05,6.5629e-06,6.3434e-06,6.0073e-06,6.041e-06,6.3525e-06,6.3499e-06,6.4494e-06,6.4856e-06,5.7666e-06,5.7453e-06,5.7952e-06,6.1621e-06,6.4416e-06,6.1638e-06,5.933e-06,6.0699e-06
0.0019121,0.0020502,0.012492,0.00097174,0.001006,0.0048874,0.0065224,0.0047694,0.0039091,0.0051042,0.0083356,0.0015532,0.0043773,0.0031831,0.0021584,0.00091811,1.3065e-05,1.487e-05,1.2836e-05,1.4844e-05,1.4715e-05,1.3193e-05,1.424e-05,1.323e-05,1.2724e-05,1.3417e-05,1.2893e-05,1.4429e-05,1.2953e-05,1.2166e-05,1.2501e-05,1.5116e-05,1.2303e-05,1.1805e-05,1.3326e-05,1.1116e-05,1.3055e-05,1.2871e-05,1.1427e-05,1.2248e-05,1.1519e-05,1.2403e-05,1.2838e-05,1.3499e-05,1.163e-05,1.2378e-05,1.2271e-05,1.184e-05,7.1437e-06,6.8992e-06,6.5264e-06,6.5626e-06,6.902e-06,6.8991e-06,7.0132e-06,7.0515e-06,6.236e-06,6.2193e-06,6.2792e-06,6.697e-06,7.0048e-06,6.7028e-06,6.4171e-06,6.5753e-06
0.0075795,0.052784,0.0065474,0.0039207,0.0044219,0.0063494,0.017662,0.051887,0.0030662,0.0042611,0.0041504,0.0066262,0.0048395,0.00738,0.0070828,0.0025854,1.1489e-05,1.2969e-05,1.1304e-05,1.2951e-05,1.2849e-05,1.1595e-05,1.2454e-05,1.1623e-05,1.1213e-05,1.1778e-05,1.1347e-05,1.2612e-05,1.1396e-05,1.0748e-05,1.1024e-05,1.3168e-05,1.2036e-05,1.1664e-05,1.3113e-05,1.097e-05,1.2805e-05,1.2709e-05,1.1249e-05,1.2097e-05,1.1382e-05,1.2131e-05,1.2639e-05,1.3218e-05,1.1362e-05,1.2168e-05,1.202e-05,1.1595e-05,6.6569e-06,6.4317e-06,6.0867e-06,6.1215e-06,6.4428e-06,6.4401e-06,6.5415e-06,6.5791e-06,5.8458e-06,5.8223e-06,5.8724e-06,6.2458e-06,6.5334e-06,6.2465e-06,6.017e-06,6.156e-06
0.0038952,0.0093269,0.012917,0.0019299,0.0025487,0.017881,0.027495,0.040446,0.0034047,0.0049868,0.006015,0.004861,0.011445,0.01289,0.0041196,0.0015316,1.2026e-05,1.3612e-05,1.182e-05,1.3585e-05,1.347e-05,1.2139e-05,1.3064e-05,1.2176e-05,1.172e-05,1.2339e-05,1.1874e-05,1.3223e-05,1.1929e-05,1.1228e-05,1.1526e-05,1.3833e-05,1.1952e-05,1.1541e-05,1.2984e-05,1.0864e-05,1.2697e-05,1.2571e-05,1.1149e-05,1.1968e-05,1.1264e-05,1.2047e-05,1.2516e-05,1.3112e-05,1.1293e-05,1.2059e-05,1.193e-05,1.1513e-05,6.7759e-06,6.5472e-06,6.1976e-06,6.2323e-06,6.5543e-06,6.5515e-06,6.6563e-06,6.6934e-06,5.9394e-06,5.9195e-06,5.973e-06,6.3583e-06,6.6483e-06,6.3614e-06,6.1113e-06,6.2559e-06
0.012052,0.01466,0.002834,0.018447,0.0046107,0.0022272,0.0049562,0.0069673,0.0022658,0.0027504,0.0023578,0.0036379,0.0019038,0.002614,0.008602,0.006386,1.0934e-05,1.2307e-05,1.0773e-05,1.2302e-05,1.2217e-05,1.1032e-05,1.1822e-05,1.1047e-05,1.0691e-05,1.1195e-05,1.0802e-05,1.1984e-05,1.0842e-05,1.0253e-05,1.0505e-05,1.248e-05,1.2285e-05,1.1954e-05,1.3436e-05,1.1227e-05,1.3096e-05,1.3037e-05,1.1503e-05,1.2401e-05,1.1661e-05,1.2382e-05,1.2947e-05,1.3515e-05,1.158e-05,1.2448e-05,1.2275e-05,1.1834e-05,6.5688e-06,6.3447e-06,6.0008e-06,6.0363e-06,6.3613e-06,6.3585e-06,6.457e-06,6.4957e-06,5.7789e-06,5.7504e-06,5.7967e-06,6.1601e-06,6.4487e-06,6.1578e-06,5.9515e-06,6.0852e-06
0.30429,0.0058266,0.0066076,0.0072649,0.0019323,0.0021743,0.011549,0.011472,0.0069812,0.0091409,0.0062464,0.0020555,0.0018339,0.0021811,0.29899,0.0070211,1.1504e-05,1.2992e-05,1.1344e-05,1.2999e-05,1.2917e-05,1.1611e-05,1.2458e-05,1.1615e-05,1.1259e-05,1.178e-05,1.1363e-05,1.2652e-05,1.1399e-05,1.078e-05,1.1046e-05,1.3168e-05,1.2907e-05,1.2507e-05,1.4116e-05,1.1736e-05,1.3767e-05,1.3669e-05,1.2041e-05,1.2987e-05,1.2194e-05,1.3012e-05,1.3588e-05,1.4226e-05,1.2156e-05,1.306e-05,1.2891e-05,1.2419e-05,6.8903e-06,6.65e-06,6.2818e-06,6.3197e-06,6.6673e-06,6.6643e-06,6.7701e-06,6.8115e-06,6.0429e-06,6.013e-06,6.0629e-06,6.4522e-06,6.7613e-06,6.45e-06,6.2271e-06,6.3706e-06
1.1994e-05,1.1741e-05,1.3079e-05,1.1172e-05,1.1063e-05,1.2644e-05,1.2644e-05,1.2405e-05,1.312e-05,1.3027e-05,1.3228e-05,1.161e-05,1.2685e-05,1.2319e-05,1.2153e-05,1.1337e-05,0.0060031,0.0054651,0.01123,0.0094718,0.0094542,0.0068795,0.0042507,0.0024597,0.0087982,0.003973,0.0053855,0.018955,0.0033185,0.0033336,0.0042602,0.0025322,8.4398e-06,7.5263e-06,8.2454e-06,7.4005e-06,8.4285e-06,7.8763e-06,7.6818e-06,7.6835e-06,7.4352e-06,8.4831e-06,8.0794e-06,8.6752e-06,8.3669e-06,8.0709e-06,8.3249e-06,8.2217e-06,1.8134e-05,1.7963e-05,1.7802e-05,1.7685e-05,1.7124e-05,1.713e-05,1.7574e-05,1.74e-05,1.4831e-05,1.5528e-05,1.6105e-05,1.7761e-05,1.7603e-05,1.8268e-05,1.4737e-05,1.5507e-05
1.2031e-05,1.1803e-05,1.3136e-05,1.1206e-05,1.113e-05,1.2731e-05,1.2701e-05,1.2465e-05,1.3156e-05,1.3069e-05,1.3277e-05,1.1688e-05,1.2777e-05,1.2405e-05,1.219e-05,1.136e-05,0.0135,0.010286,0.0073939,0.0083402,0.0049115,0.018582,0.01311,0.0052028,0.0050624,0.011109,0.0097902,0.021893,0.0067434,0.0030782,0.0052105,0.0046574,8.1971e-06,7.327e-06,8.0223e-06,7.2016e-06,8.1934e-06,7.6684e-06,7.471e-06,7.4801e-06,7.2381e-06,8.239e-06,7.8607e-06,8.4311e-06,8.1215e-06,7.8486e-06,8.088e-06,7.9863e-06,1.7113e-05,1.6956e-05,1.6811e-05,1.6703e-05,1.6186e-05,1.6191e-05,1.6599e-05,1.644e-05,1.4073e-05,1.4717e-05,1.525e-05,1.6771e-05,1.6626e-05,1.7237e-05,1.3985e-05,1.4697e-05
1.2921e-05,1.2698e-05,1.4171e-05,1.2005e-05,1.1961e-05,1.3756e-05,1.3689e-05,1.3429e-05,1.4168e-05,1.4079e-05,1.4318e-05,1.2588e-05,1.3812e-05,1.3391e-05,1.3097e-05,1.2163e-05,0.0029753,0.040466,0.0017211,0.0067098,0.0030011,0.003445,0.024021,0.0033838,0.0014224,0.0047598,0.0024424,0.0078475,0.0026847,0.0011112,0.0016005,0.19489,8.2308e-06,7.3704e-06,8.0845e-06,7.2318e-06,8.2458e-06,7.7278e-06,7.5016e-06,7.5299e-06,7.2769e-06,8.2742e-06,7.9154e-06,8.4888e-06,8.1392e-06,7.8928e-06,8.1237e-06,8.0134e-06,1.6077e-05,1.5893e-05,1.5694e-05,1.5607e-05,1.5222e-05,1.5226e-05,1.5604e-05,1.5471e-05,1.3255e-05,1.3816e-05,1.4291e-05,1.5693e-05,1.5625e-05,1.6098e-05,1.3207e-05,1.3859e-05
1.3236e-05,1.3021e-05,1.4542e-05,1.2288e-05,1.2262e-05,1.413e-05,1.4042e-05,1.3775e-05,1.4525e-05,1.4437e-05,1.4688e-05,1.2916e-05,1.419e-05,1.3751e-05,1.3417e-05,1.2445e-05,0.0019746,0.011785,0.0012025,0.003894,0.0020579,0.0022112,0.0095964,0.0025236,0.0010218,0.0030894,0.0016777,0.0040047,0.0019162,0.00083996,0.0011645,0.15008,8.2027e-06,7.3525e-06,8.0685e-06,7.2098e-06,8.2247e-06,7.7135e-06,7.4778e-06,7.5133e-06,7.258e-06,8.2463e-06,7.8978e-06,8.4679e-06,8.1057e-06,7.8713e-06,8.0971e-06,7.9845e-06,1.5624e-05,1.5436e-05,1.5225e-05,1.5146e-05,1.4801e-05,1.4805e-05,1.5169e-05,1.5046e-05,1.2903e-05,1.3434e-05,1.3886e-05,1.5235e-05,1.5189e-05,1.5618e-05,1.2867e-05,1.3493e-05
1.2311e-05,1.2028e-05,1.3427e-05,1.1456e-05,1.1317e-05,1.295e-05,1.2973e-05,1.2723e-05,1.3486e-05,1.3384e-05,1.3589e-05,1.1879e-05,1.299e-05,1.2613e-05,1.2477e-05,1.1636e-05,0.0027485,0.0043205,0.0048477,0.012012,0.032265,0.0030235,0.0026119,0.0014809,0.0046883,0.0021384,0.002552,0.012998,0.0018136,0.0020163,0.002234,0.0020292,8.7511e-06,7.7877e-06,8.5451e-06,7.6556e-06,8.7387e-06,8.1559e-06,7.9517e-06,7.9531e-06,7.6919e-06,8.7968e-06,8.3702e-06,8.9992e-06,8.6742e-06,8.3616e-06,8.6297e-06,8.5209e-06,1.8875e-05,1.8671e-05,1.8458e-05,1.8341e-05,1.7798e-05,1.7804e-05,1.8278e-05,1.8101e-05,1.5353e-05,1.6071e-05,1.6674e-05,1.8436e-05,1.8308e-05,1.8963e-05,1.5272e-05,1.6085e-05
1.2378e-05,1.2176e-05,1.3552e-05,1.1519e-05,1.1486e-05,1.3173e-05,1.3102e-05,1.2859e-05,1.3544e-05,1.3463e-05,1.3687e-05,1.2078e-05,1.3227e-05,1.2832e-05,1.2543e-05,1.1665e-05,0.0058568,0.01387,0.0023568,0.0045088,0.0023955,0.0070637,0.91771,0.0082715,0.001843,0.013982,0.0044643,0.0067207,0.0056445,0.0015515,0.0025149,0.018508,8.0017e-06,7.1717e-06,7.8532e-06,7.042e-06,8.0108e-06,7.5112e-06,7.3016e-06,7.3235e-06,7.0831e-06,8.043e-06,7.6928e-06,8.2427e-06,7.9184e-06,7.6739e-06,7.8982e-06,7.7947e-06,1.5911e-05,1.5755e-05,1.5601e-05,1.5508e-05,1.5075e-05,1.5079e-05,1.5448e-05,1.531e-05,1.3156e-05,1.3728e-05,1.4204e-05,1.5577e-05,1.5471e-05,1.5988e-05,1.3088e-05,1.3732e-05
1.1504e-05,1.1327e-05,1.2555e-05,1.0733e-05,1.0709e-05,1.2222e-05,1.2153e-05,1.1937e-05,1.2545e-05,1.2473e-05,1.2674e-05,1.1242e-05,1.2271e-05,1.1917e-05,1.1651e-05,1.0863e-05,0.023778,0.0031811,0.0036142,0.0020666,0.0014725,0.023913,0.0093156,0.16909,0.002637,0.14829,0.017257,0.0030661,0.091917,0.003037,0.0067361,0.0031042,7.6721e-06,6.8838e-06,7.5174e-06,6.7682e-06,7.6709e-06,7.1961e-06,7.0133e-06,7.0238e-06,6.8023e-06,7.7102e-06,7.3699e-06,7.8865e-06,7.6022e-06,7.3575e-06,7.5736e-06,7.4805e-06,1.5793e-05,1.5681e-05,1.5603e-05,1.5498e-05,1.4978e-05,1.4983e-05,1.5342e-05,1.5192e-05,1.3114e-05,1.3713e-05,1.4198e-05,1.554e-05,1.5367e-05,1.5967e-05,1.3013e-05,1.3651e-05
1.0717e-05,1.0511e-05,1.1634e-05,1.0021e-05,9.9388e-06,1.128e-05,1.127e-05,1.107e-05,1.1663e-05,1.1586e-05,1.1757e-05,1.0406e-05,1.1316e-05,1.1007e-05,1.0851e-05,1.0158e-05,0.0060835,0.0013013,0.01811,0.0013863,0.0013891,0.0052911,0.0016499,0.0023392,0.01838,0.0028443,0.0080533,0.001871,0.0041619,1.3074,0.024363,0.00097803,7.8646e-06,7.029e-06,7.6655e-06,6.9258e-06,7.8388e-06,7.3336e-06,7.181e-06,7.1665e-06,6.9499e-06,7.9024e-06,7.5214e-06,8.0571e-06,7.8127e-06,7.5222e-06,7.7591e-06,7.6731e-06,1.7841e-05,1.7761e-05,1.7756e-05,1.7614e-05,1.6881e-05,1.6888e-05,1.7309e-05,1.7113e-05,1.4713e-05,1.5459e-05,1.6051e-05,1.7634e-05,1.7342e-05,1.8171e-05,1.4553e-05,1.5307e-05
1.0712e-05,1.0484e-05,1.1614e-05,1.0016e-05,9.9048e-06,1.1234e-05,1.1249e-05,1.1046e-05,1.1661e-05,1.1579e-05,1.1744e-05,1.0365e-05,1.1267e-05,1.0962e-05,1.0846e-05,1.0162e-05,0.0029219,0.001085,0.01121,0.0013002,0.0014694,0.0027436,0.0011874,0.0013663,0.020074,0.0016705,0.0033961,0.001643,0.0020699,0.015397,0.0057884,0.00078554,8.1097e-06,7.231e-06,7.8902e-06,7.1279e-06,8.0756e-06,7.5435e-06,7.3947e-06,7.3724e-06,7.1499e-06,8.1488e-06,7.7421e-06,8.3025e-06,8.0611e-06,7.7469e-06,7.9983e-06,7.9113e-06,1.8987e-05,1.8899e-05,1.8891e-05,1.8736e-05,1.7934e-05,1.7942e-05,1.8403e-05,1.8188e-05,1.5567e-05,1.6378e-05,1.7024e-05,1.8759e-05,1.8439e-05,1.9347e-05,1.5393e-05,1.6214e-05
1.1946e-05,1.1714e-05,1.3035e-05,1.1129e-05,1.1046e-05,1.2628e-05,1.2605e-05,1.237e-05,1.3059e-05,1.2972e-05,1.3176e-05,1.1596e-05,1.2672e-05,1.2305e-05,1.2103e-05,1.1284e-05,0.013599,0.0078209,0.01015,0.0078491,0.0052551,0.017986,0.0088426,0.0044804,0.0066649,0.0089009,0.01041,0.019609,0.0062702,0.0035894,0.0059401,0.0036881,8.2247e-06,7.3483e-06,8.0448e-06,7.2241e-06,8.2183e-06,7.6892e-06,7.4949e-06,7.5013e-06,7.2595e-06,8.2667e-06,7.8833e-06,8.4566e-06,8.151e-06,7.8726e-06,8.1147e-06,8.0136e-06,1.7347e-05,1.7192e-05,1.7051e-05,1.6939e-05,1.6403e-05,1.6408e-05,1.6824e-05,1.666e-05,1.4252e-05,1.4912e-05,1.5456e-05,1.7006e-05,1.6851e-05,1.7484e-05,1.416e-05,1.4885e-05
1.2484e-05,1.2209e-05,1.3633e-05,1.1612e-05,1.1488e-05,1.3163e-05,1.317e-05,1.2916e-05,1.3681e-05,1.3581e-05,1.3794e-05,1.2066e-05,1.3206e-05,1.2818e-05,1.2653e-05,1.1788e-05,0.0032307,0.0081318,0.0042942,0.035833,0.044178,0.0036704,0.0039294,0.001817,0.0037948,0.0027436,0.0028701,0.043841,0.0021324,0.001863,0.0022724,0.0030559,8.6669e-06,7.7217e-06,8.4739e-06,7.5873e-06,8.661e-06,8.0898e-06,7.8789e-06,7.8869e-06,7.6259e-06,8.7123e-06,8.2992e-06,8.9192e-06,8.5858e-06,8.2871e-06,8.5481e-06,8.4382e-06,1.8271e-05,1.8067e-05,1.7851e-05,1.7743e-05,1.7242e-05,1.7247e-05,1.7701e-05,1.7534e-05,1.49e-05,1.5581e-05,1.6154e-05,1.7838e-05,1.7728e-05,1.8336e-05,1.4829e-05,1.5607e-05
1.1238e-05,1.1069e-05,1.2253e-05,1.0493e-05,1.0472e-05,1.1935e-05,1.1865e-05,1.1657e-05,1.2242e-05,1.2173e-05,1.2367e-05,1.0988e-05,1.1982e-05,1.164e-05,1.138e-05,1.0618e-05,0.01933,0.0022438,0.0035196,0.0016011,0.0012165,0.016394,0.005207,0.060249,0.0026139,0.028273,0.017971,0.0022807,0.15344,0.003556,0.0083261,0.0021776,7.5612e-06,6.7873e-06,7.4053e-06,6.6759e-06,7.5571e-06,7.091e-06,6.9162e-06,6.9235e-06,6.708e-06,7.5982e-06,7.2619e-06,7.7674e-06,7.4953e-06,7.2514e-06,7.4643e-06,7.3746e-06,1.5718e-05,1.5621e-05,1.5568e-05,1.5459e-05,1.4913e-05,1.4918e-05,1.5272e-05,1.5119e-05,1.3073e-05,1.3678e-05,1.4165e-05,1.5492e-05,1.5298e-05,1.5923e-05,1.2962e-05,1.3596e-05
1.1094e-05,1.0846e-05,1.2042e-05,1.0361e-05,1.0233e-05,1.163e-05,1.1655e-05,1.1441e-05,1.2097e-05,1.2009e-05,1.2182e-05,1.0715e-05,1.1663e-05,1.1342e-05,1.1236e-05,1.0519e-05,0.0028546,0.0013609,0.013625,0.0018263,0.0022785,0.0027993,0.0013441,0.0013115,0.030253,0.0016943,0.0031269,0.0022912,0.001903,0.0070583,0.0043193,0.00091271,8.3628e-06,7.4463e-06,8.1385e-06,7.3363e-06,8.3307e-06,7.7756e-06,7.6148e-06,7.5951e-06,7.3609e-06,8.404e-06,7.9823e-06,8.5692e-06,8.3087e-06,7.9854e-06,8.2466e-06,8.1539e-06,1.9401e-05,1.9278e-05,1.9211e-05,1.9061e-05,1.8305e-05,1.8312e-05,1.8793e-05,1.8581e-05,1.5836e-05,1.6647e-05,1.7302e-05,1.9106e-05,1.8829e-05,1.9698e-05,1.5682e-05,1.6528e-05
